date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-06-04 00:00:00-04:00,26.130254981104798,26.130254981104798,26.004108922575327,26.112234115600586,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,26.166280635506162,26.166280635506162,26.022113800048828,26.022113800048828,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.95003140047661,25.95003140047661,25.787843704223633,25.787843704223633,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.877948760986328,25.98607389508516,25.84190704962005,25.877948760986328,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.85994291736919,25.914005515802714,25.805880318935664,25.895984649658203,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.98608375173927,26.0401463392949,25.895979439146554,26.004104614257812,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,26.040156369073618,26.058177238533183,25.96807289123535,25.96807289123535,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,26.004105781480895,26.022126644808328,25.91400146484375,25.91400146484375,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.91401028285665,25.96807289123535,25.841926805018385,25.96807289123535,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,26.022113351571278,26.058155059814453,25.96805078920652,26.058155059814453,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,26.043208877692063,26.043208877692063,25.84357452392578,25.84357452392578,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.916160733196897,25.916160733196897,25.86171501737085,25.898012161254883,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.934314881386207,25.934314881386207,25.87986915385356,25.916166305541992,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.916172170470546,25.916172170470546,25.680240631103516,25.680240631103516,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,25.75282821096636,26.025056838989258,25.75282821096636,26.025056838989258,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,26.006906509399414,26.079500805308413,25.988757935422164,26.006906509399414,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,26.133959278556873,26.29729652404785,26.09766211289221,26.29729652404785,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,26.260992830570128,26.260992830570128,26.133952782322726,26.170249938964844,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,26.206547095606957,26.260992830570128,26.133952782322726,26.170249938964844,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,26.20655346845221,26.20655346845221,26.061364806577128,26.0976619720459,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,26.00689358611207,26.025042151070977,25.861705066440823,25.95244789123535,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.916172170470546,25.988766490275783,25.643943471200895,25.680240631103516,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,25.662080018767345,25.789120018860253,25.662080018767345,25.752822875976562,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,25.770969085161695,26.097643341170787,25.73467194560513,26.043197631835938,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,26.04320655356189,26.115800857543945,25.98876082557535,26.115800857543945,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,26.079513389311515,26.115810554780282,26.043216223842744,26.0976619720459,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,26.11581071549683,26.188405046881115,25.934324887036116,26.079513549804688,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,26.097655625680613,26.24284425224907,26.079507047359556,26.170249938964844,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,26.15209464442431,26.15209464442431,26.006906055142288,26.061351776123047,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,26.079510527616105,26.097659108359053,25.95247046241547,25.988767623901367,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.988756330424803,25.988756330424803,25.898013466142594,25.97060775756836,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.952454782944525,26.043197631835938,25.825414794496545,26.043197631835938,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,26.006908263787732,26.025056838989258,25.934313962981626,26.025056838989258,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.988763144846715,26.025060300076948,25.84357452392578,25.84357452392578,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.898013466142594,25.97060775756836,25.87986489328615,25.97060775756836,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,26.04320655356189,26.17024658553049,26.04320655356189,26.115800857543945,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,26.13395913751467,26.152107720249052,26.006919058373974,26.0976619720459,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,26.043197631835938,26.097643341170787,26.00690049227937,26.043197631835938,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,26.097655470141586,26.260992674057633,26.061358313715797,26.188398361206055,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,26.1883861900622,26.1883861900622,26.00690049227937,26.043197631835938,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,26.07950370555292,26.206543737521514,26.07950370555292,26.115800857543945,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,26.170236881573995,26.242831158637998,26.043196896711983,26.133939743041992,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,26.133939743041992,26.188385450839995,26.061345465977986,26.133939743041992,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,26.1339592983429,26.1339592983429,26.043216384112544,26.079513549804688,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,26.152098009534974,26.17024658553049,26.07950370555292,26.115800857543945,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,26.188405347348247,26.33359401178261,26.13395959818536,26.26099967956543,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,26.24283790588379,26.260986479815937,26.206540758019496,26.24283790588379,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,26.224689331951645,26.315432201612374,26.224689331951645,26.24283790588379,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,26.315438565533302,26.315438565533302,26.079507047359556,26.170249938964844,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,26.188392487259122,26.224689635543612,26.188392487259122,26.206541061401367,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,26.22469032434721,26.42432464515539,26.22469032434721,26.351730346679688,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,26.333581013309686,26.442472457885742,26.333581013309686,26.442472457885742,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,26.533225536671925,26.642117023142532,26.51507695559349,26.587671279907227,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,26.60581986098566,26.60581986098566,26.551374117750356,26.587671279907227,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,26.533219671834864,26.60581398010254,26.515071094767947,26.60581398010254,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,26.496930594975545,26.569524925372736,26.496930594975545,26.551376342773438,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,26.55136059779747,26.841737747192383,26.55136059779747,26.841737747192383,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.841743315877142,26.9687833450936,26.80544616467244,26.859891891479492,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.878034591674805,27.0232231647561,26.769143161863834,26.878034591674805,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,26.80544616467244,26.859891891479492,26.80544616467244,26.859891891479492,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.87804905466565,27.00508912447163,26.87804905466565,26.968791961669922,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.950633241026193,27.0413761138916,26.91433609188003,27.0413761138916,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.95063164157252,27.059523082548573,26.95063164157252,27.005077362060547,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,27.023232440086772,27.059529595815565,26.896192395035996,26.91434097290039,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.896201763512952,26.968796100256576,26.85990459514114,26.932498931884766,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.932492881164137,26.96879004138134,26.714709919860923,26.751007080078125,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,26.751000216739207,26.751000216739207,26.478771584954206,26.66025733947754,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,26.55135595150616,26.732841638119325,26.55135595150616,26.714693069458008,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,26.787291139544863,26.968776851872402,26.750993997079355,26.95062828063965,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,27.04138628727334,27.04138628727334,26.968791961669922,26.968791961669922,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.896189042684195,26.896189042684195,26.76914901346774,26.859891891479492,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,26.7510130900257,26.95064751607067,26.660270169096172,26.932498931884766,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.89617596266234,26.914324529438765,26.805433128780216,26.82358169555664,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,26.80810495353168,26.82636660540738,26.735058346028868,26.771581649780273,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,26.808115312452987,26.862900289249552,26.552452087402344,26.552452087402344,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,26.588971271607033,26.62549458379331,26.187214837558027,26.461139678955078,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,26.552441494502407,26.71679635932395,26.515918191208733,26.680273056030273,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,26.75332362186024,26.844631893607204,26.716800313161457,26.826370239257812,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,26.789849728528957,26.808111384785622,26.716803103502293,26.753326416015625,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.95419536644667,27.045503616333008,26.95419536644667,27.045503616333008,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,27.06377117946764,27.06377117946764,26.97246290963138,26.990724563598633,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.99072998005439,27.063776610582277,26.862898376630586,26.89942169189453,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.899414245449766,26.954199203179805,26.789844329989684,26.844629287719727,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,26.808112509281308,27.00899073653069,26.77158919523597,26.97246742248535,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,27.008987426757812,27.008987426757812,26.935940807618508,27.008987426757812,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,27.063775707598705,27.063775707598705,26.881159137371995,26.97246742248535,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.990737421402763,27.100307397403043,26.954214096069336,26.954214096069336,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.99071727887444,26.99071727887444,26.862885735605076,26.881147384643555,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.954200232206883,26.972461885480737,26.716798739646798,26.91767692565918,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.97246742248535,27.027252393553365,26.97246742248535,26.97246742248535,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,27.008987426757812,27.02724908154264,26.990725771972986,27.008987426757812,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,27.02724908154264,27.02724908154264,26.97246411718816,27.008987426757812,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,27.118542299410688,27.35594367980957,27.045495720826416,27.35594367980957,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,27.48378684004623,27.556833449587877,27.410740230504576,27.50204849243164,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,27.483801098860376,27.483801098860376,27.392492789561835,27.42901611328125,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,27.392473738917882,27.44725868639572,27.228118896484375,27.228118896484375,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,27.31943530870298,27.31943530870298,27.20986538099428,27.264650344848633,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,27.282903843962213,27.282903843962213,27.19159559816582,27.228118896484375,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,27.264645158762562,27.374215065629656,27.100290298461914,27.100290298461914,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,27.118562498400287,27.209870789640693,27.045515865407964,27.17334747314453,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,27.15508460998535,27.173346267423135,27.06377632279643,27.15508460998535,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,27.118562498400287,27.191609131392614,27.118562498400287,27.17334747314453,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,27.209866901013434,27.447268424310867,27.209866901013434,27.374221801757812,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,27.355960146119546,27.392483457396075,27.337698490481284,27.374221801757812,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,27.33769190287638,27.465523461540464,27.33769190287638,27.447261810302734,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,27.410754451421543,27.465539437000665,27.26466115654388,27.42901611328125,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,27.410731349695556,27.410731349695556,26.954190187975108,27.082021713256836,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,27.082038668767076,27.082038668767076,26.771590484431915,26.789852142333984,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,26.716798739646798,26.91767692565918,26.60722882000368,26.91767692565918,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.93595243340262,27.02726074673619,26.862905782735766,26.954214096069336,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,27.13682233568939,27.15508399271206,26.954205765462678,26.97246742248535,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.97246923241564,27.17334747314453,26.899422599423318,27.17334747314453,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,27.17333690303998,27.246383507618045,27.0820286473174,27.100290298461914,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,27.155072299847262,27.31942714228077,27.136810650687984,27.228118896484375,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,27.28291410151744,27.28291410151744,27.136820853316543,27.209867477416992,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,27.264647557087237,27.355955820841714,27.15507764058186,27.33769416809082,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,27.35595183567844,27.35595183567844,27.11855038450099,27.19159698486328,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,27.15508410521228,27.20986907650726,27.045514162622318,27.118560791015625,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,27.027252701773495,27.100299330697204,27.008991044542565,27.06377601623535,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.99072998005439,27.00899163768636,26.80811340373467,26.89942169189453,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,27.045503616333008,27.063765266310273,26.89941041651487,27.045503616333008,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,27.11856129510978,27.173346267423135,27.08203798023421,27.15508460998535,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,27.228132447888775,27.228132447888775,27.155085814896452,27.17334747314453,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,27.24639258854463,27.301177560237413,27.06377601623535,27.06377601623535,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,27.0454984203192,27.20985323853856,27.02723677385038,27.082021713256836,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,27.22813073360559,27.246392390703914,27.118560791015625,27.118560791015625,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,27.17333533477271,27.209858634953854,27.11855038450099,27.19159698486328,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,27.17333118859741,27.301162719726562,27.17333118859741,27.301162719726562,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,27.337695888519285,27.429004158020017,27.337695888519285,27.392480850219727,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,27.392483457396075,27.410745113034338,27.337698490481284,27.374221801757812,88800,0.0,0.0,0.0
